ID,MATRICULA,COD_CURSO,CURSO,PERIODO,CODIGO,DISCIPLINA,CREDITOS,DEPARTAMENTO,MEDIA,SITUACAO,PERIODO_INGRESSO,PERIODO_RELATIVO
15869,55415809,12204100,ENFERMAGEM - D,2014.1,1201193,SEMIOLOGIA E SEMIOTECNICA II (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.1,Aprovado,2012.1,5
15870,55415809,12204100,ENFERMAGEM - D,2014.1,1201276,TOXICOLOGIA,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.8,Aprovado,2012.1,5
15875,55415809,12204100,ENFERMAGEM - D,2014.1,1201192,SEMIOLOGIA E SEMIOTECNICA II,6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.4,Aprovado,2012.1,5
15879,580488264,12204100,ENFERMAGEM - D,2014.1,1201169,SISTEMATIZACAO DA ASSIST. DE ENFERMAGEM,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,5
15880,580488264,12204100,ENFERMAGEM - D,2014.1,1201160,SAUDE COLETIVA II (PRATICA),3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,5
15881,580488264,12204100,ENFERMAGEM - D,2014.1,1201159,SAUDE COLETIVA II,5,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,5
15882,580488264,12204100,ENFERMAGEM - D,2014.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),4.5,Reprovado,2012.1,5
15883,580488264,12204100,ENFERMAGEM - D,2014.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),3.4,Reprovado,2012.1,5
15904,345922678,12204100,ENFERMAGEM - D,2014.1,1201276,TOXICOLOGIA,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),NA,Trancado,2012.1,5
15905,345922678,12204100,ENFERMAGEM - D,2014.1,1201193,SEMIOLOGIA E SEMIOTECNICA II (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),NA,Trancado,2012.1,5
15912,345922678,12204100,ENFERMAGEM - D,2014.1,1201195,PSICOLOGIA GERAL,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),NA,Trancado,2012.1,5
15914,345922678,12204100,ENFERMAGEM - D,2014.1,1201192,SEMIOLOGIA E SEMIOTECNICA II,6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),NA,Trancado,2012.1,5
15917,108458906,12204100,ENFERMAGEM - D,2014.1,1201146,SUPORTE BASICO DA VIDA,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),10,Aprovado,2012.1,5
15919,108458906,12204100,ENFERMAGEM - D,2014.1,1201221,SAUDE DA CRIANCA E DO ADOLESCENTE(PRATIC,6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.8,Aprovado,2012.1,5
15920,108458906,12204100,ENFERMAGEM - D,2014.1,1201223,SAUDE DA MULHER (PRATICA),6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.4,Aprovado,2012.1,5
15924,108458906,12204100,ENFERMAGEM - D,2014.1,1201222,SAUDE DA MULHER,8,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.8,Aprovado,2012.1,5
15927,108458906,12204100,ENFERMAGEM - D,2014.1,1201220,SAUDE DA CRIANCA E DO ADOLESCENTE,8,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.2,Aprovado,2012.1,5
15931,870995134,12204100,ENFERMAGEM - D,2014.1,1201220,SAUDE DA CRIANCA E DO ADOLESCENTE,8,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.1,Aprovado,2012.1,5
15933,870995134,12204100,ENFERMAGEM - D,2014.1,1201221,SAUDE DA CRIANCA E DO ADOLESCENTE(PRATIC,6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),9.2,Aprovado,2012.1,5
15936,870995134,12204100,ENFERMAGEM - D,2014.1,1201223,SAUDE DA MULHER (PRATICA),6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.4,Aprovado,2012.1,5
15939,870995134,12204100,ENFERMAGEM - D,2014.1,1201222,SAUDE DA MULHER,8,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.8,Aprovado,2012.1,5
15946,633531361,12204100,ENFERMAGEM - D,2014.1,1201191,PATOLOGIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.6,Aprovado,2012.1,5
15948,633531361,12204100,ENFERMAGEM - D,2014.1,1201192,SEMIOLOGIA E SEMIOTECNICA II,6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),6.2,Aprovado,2012.1,5
15953,633531361,12204100,ENFERMAGEM - D,2014.1,1201276,TOXICOLOGIA,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.8,Aprovado,2012.1,5
15954,633531361,12204100,ENFERMAGEM - D,2014.1,1201193,SEMIOLOGIA E SEMIOTECNICA II (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.8,Aprovado,2012.1,5
15958,396067589,12204100,ENFERMAGEM - D,2014.1,1201276,TOXICOLOGIA,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.8,Aprovado,2012.1,5
15963,396067589,12204100,ENFERMAGEM - D,2014.1,1201196,SOCIOLOGIA E ANTROPOLOGIA DA SAUDE,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.5,Aprovado,2012.1,5
15964,396067589,12204100,ENFERMAGEM - D,2014.1,1201191,PATOLOGIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.1,Aprovado,2012.1,5
15966,396067589,12204100,ENFERMAGEM - D,2014.1,1201153,FARMACOLOGIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),6,Aprovado,2012.1,5
15967,396067589,12204100,ENFERMAGEM - D,2014.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),6.1,Aprovado,2012.1,5
15973,921140044,12204100,ENFERMAGEM - D,2014.1,1201191,PATOLOGIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.1,Aprovado,2012.1,5
15976,921140044,12204100,ENFERMAGEM - D,2014.1,1201192,SEMIOLOGIA E SEMIOTECNICA II,6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.6,Aprovado,2012.1,5
15977,921140044,12204100,ENFERMAGEM - D,2014.1,1201146,SUPORTE BASICO DA VIDA,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),10,Aprovado,2012.1,5
15979,921140044,12204100,ENFERMAGEM - D,2014.1,1201193,SEMIOLOGIA E SEMIOTECNICA II (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.1,Aprovado,2012.1,5
15997,446212500,12204100,ENFERMAGEM - D,2014.1,1201223,SAUDE DA MULHER (PRATICA),6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),NA,Trancado,2012.1,5
15998,446212500,12204100,ENFERMAGEM - D,2014.1,1201222,SAUDE DA MULHER,8,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),NA,Trancado,2012.1,5
15999,446212500,12204100,ENFERMAGEM - D,2014.1,1201221,SAUDE DA CRIANCA E DO ADOLESCENTE(PRATIC,6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),NA,Trancado,2012.1,5
16002,446212500,12204100,ENFERMAGEM - D,2014.1,1201220,SAUDE DA CRIANCA E DO ADOLESCENTE,8,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),NA,Trancado,2012.1,5
16030,258893638,12204100,ENFERMAGEM - D,2014.1,1201223,SAUDE DA MULHER (PRATICA),6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8,Aprovado,2012.1,5
16036,258893638,12204100,ENFERMAGEM - D,2014.1,1201220,SAUDE DA CRIANCA E DO ADOLESCENTE,8,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.1,Aprovado,2012.1,5
16037,258893638,12204100,ENFERMAGEM - D,2014.1,1201221,SAUDE DA CRIANCA E DO ADOLESCENTE(PRATIC,6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.9,Aprovado,2012.1,5
16038,258893638,12204100,ENFERMAGEM - D,2014.1,1201222,SAUDE DA MULHER,8,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),6.5,Aprovado,2012.1,5
16052,348820880,12204100,ENFERMAGEM - D,2014.1,1201220,SAUDE DA CRIANCA E DO ADOLESCENTE,8,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),NA,Trancado,2012.1,5
16059,348820880,12204100,ENFERMAGEM - D,2014.1,1201221,SAUDE DA CRIANCA E DO ADOLESCENTE(PRATIC,6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),NA,Trancado,2012.1,5
16061,348820880,12204100,ENFERMAGEM - D,2014.1,1201223,SAUDE DA MULHER (PRATICA),6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),NA,Trancado,2012.1,5
16064,348820880,12204100,ENFERMAGEM - D,2014.1,1201222,SAUDE DA MULHER,8,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),NA,Trancado,2012.1,5
16079,636429563,12204100,ENFERMAGEM - D,2014.1,1201165,HISTOLOGIA E EMBRIOLOGIA,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),3.1,Reprovado,2012.1,5
16082,636429563,12204100,ENFERMAGEM - D,2014.1,1201162,ANATOMIA (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,5
16086,636429563,12204100,ENFERMAGEM - D,2014.1,1201133,BIOLOGIA CELULAR,3,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),2.1,Reprovado,2012.1,5
16088,636429563,12204100,ENFERMAGEM - D,2014.1,1201166,HISTOLOGIA E EMBRIOLOGIA (PRATICA),2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),3.7,Reprovado,2012.1,5
16089,636429563,12204100,ENFERMAGEM - D,2014.1,1201161,ANATOMIA,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,5
16091,739617571,12204100,ENFERMAGEM - D,2014.1,1201193,SEMIOLOGIA E SEMIOTECNICA II (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),6,Aprovado,2012.1,5
16093,739617571,12204100,ENFERMAGEM - D,2014.1,1201192,SEMIOLOGIA E SEMIOTECNICA II,6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),5.5,Aprovado,2012.1,5
16102,739617571,12204100,ENFERMAGEM - D,2014.1,1201195,PSICOLOGIA GERAL,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),0,Reprovado por Falta,2012.1,5
16105,264690026,12204100,ENFERMAGEM - D,2014.1,1201276,TOXICOLOGIA,2,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7.8,Aprovado,2012.1,5
16106,264690026,12204100,ENFERMAGEM - D,2014.1,1201192,SEMIOLOGIA E SEMIOTECNICA II,6,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),6.1,Aprovado,2012.1,5
16108,264690026,12204100,ENFERMAGEM - D,2014.1,1201193,SEMIOLOGIA E SEMIOTECNICA II (PRATICA),4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),7,Aprovado,2012.1,5
16109,264690026,12204100,ENFERMAGEM - D,2014.1,1201196,SOCIOLOGIA E ANTROPOLOGIA DA SAUDE,4,UNID. ACAD. DE CIENCIAS DA SAUDE (UACS),8.5,Aprovado,2012.1,5
16119,266149938,14123100,ENGENHARIA ELETRICA,2014.1,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.1,Aprovado,2012.1,5
16120,266149938,14123100,ENGENHARIA ELETRICA,2014.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,8.1,Aprovado,2012.1,5
16122,266149938,14123100,ENGENHARIA ELETRICA,2014.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.4,Aprovado,2012.1,5
16126,266149938,14123100,ENGENHARIA ELETRICA,2014.1,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,6.7,Aprovado,2012.1,5
16127,266149938,14123100,ENGENHARIA ELETRICA,2014.1,1114107,PROBABILIDADE E ESTATISTICA,4,UNID. ACAD. DE ESTATISTICA,5,Aprovado,2012.1,5
16128,266149938,14123100,ENGENHARIA ELETRICA,2014.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5.5,Aprovado,2012.1,5
16130,266149938,14123100,ENGENHARIA ELETRICA,2014.1,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7.7,Aprovado,2012.1,5
16131,28686165,14123100,ENGENHARIA ELETRICA,2014.1,1404143,ONDAS E LINHAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.6,Aprovado,2012.1,5
16134,28686165,14123100,ENGENHARIA ELETRICA,2014.1,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,8.6,Aprovado,2012.1,5
16137,28686165,14123100,ENGENHARIA ELETRICA,2014.1,1404144,DISPOSITIVOS ELETRONICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7,Aprovado,2012.1,5
16139,28686165,14123100,ENGENHARIA ELETRICA,2014.1,1404160,ANALISE DE SINAIS E SISTEMAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,6.2,Aprovado,2012.1,5
16140,28686165,14123100,ENGENHARIA ELETRICA,2014.1,1404147,LAB. DISPOSITIVOS ELETRONICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,9.3,Aprovado,2012.1,5
16141,28686165,14123100,ENGENHARIA ELETRICA,2014.1,1404138,CIRCUITOS ELETRICOS II,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.8,Aprovado,2012.1,5
16143,28686165,14123100,ENGENHARIA ELETRICA,2014.1,1106058,INTRODUCAO A CIENCIA DOS MATERIAIS,4,UNID. ACAD. DE ENGENHARIA DE MATERIAIS,9,Aprovado,2012.1,5
16145,28686165,14123100,ENGENHARIA ELETRICA,2014.1,1404140,LAB. CIRCUITOS ELETRICOS II,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.6,Aprovado,2012.1,5
16153,603903532,14123100,ENGENHARIA ELETRICA,2014.1,1404160,ANALISE DE SINAIS E SISTEMAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7.4,Aprovado,2012.1,5
16154,603903532,14123100,ENGENHARIA ELETRICA,2014.1,1404144,DISPOSITIVOS ELETRONICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.7,Aprovado,2012.1,5
16156,603903532,14123100,ENGENHARIA ELETRICA,2014.1,1404138,CIRCUITOS ELETRICOS II,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.3,Aprovado,2012.1,5
16157,603903532,14123100,ENGENHARIA ELETRICA,2014.1,1106058,INTRODUCAO A CIENCIA DOS MATERIAIS,4,UNID. ACAD. DE ENGENHARIA DE MATERIAIS,9.9,Aprovado,2012.1,5
16161,603903532,14123100,ENGENHARIA ELETRICA,2014.1,1404140,LAB. CIRCUITOS ELETRICOS II,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8,Aprovado,2012.1,5
16164,603903532,14123100,ENGENHARIA ELETRICA,2014.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,9.4,Aprovado,2012.1,5
16165,603903532,14123100,ENGENHARIA ELETRICA,2014.1,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,7.4,Aprovado,2012.1,5
16167,603903532,14123100,ENGENHARIA ELETRICA,2014.1,1404147,LAB. DISPOSITIVOS ELETRONICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.6,Aprovado,2012.1,5
16169,416584670,14123100,ENGENHARIA ELETRICA,2014.1,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Trancado,2012.1,5
16170,416584670,14123100,ENGENHARIA ELETRICA,2014.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7.2,Aprovado,2012.1,5
16171,416584670,14123100,ENGENHARIA ELETRICA,2014.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Trancado,2012.1,5
16176,416584670,14123100,ENGENHARIA ELETRICA,2014.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.3,Aprovado,2012.1,5
16177,416584670,14123100,ENGENHARIA ELETRICA,2014.1,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,7,Aprovado,2012.1,5
16179,416584670,14123100,ENGENHARIA ELETRICA,2014.1,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Trancado,2012.1,5
16181,179120898,14123100,ENGENHARIA ELETRICA,2014.1,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,7,Aprovado,2012.1,5
16184,179120898,14123100,ENGENHARIA ELETRICA,2014.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Trancado,2012.1,5
16185,179120898,14123100,ENGENHARIA ELETRICA,2014.1,1109108,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,0,Trancado,2012.1,5
16187,179120898,14123100,ENGENHARIA ELETRICA,2014.1,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Trancado,2012.1,5
16188,179120898,14123100,ENGENHARIA ELETRICA,2014.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,8,Aprovado,2012.1,5
16191,179120898,14123100,ENGENHARIA ELETRICA,2014.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Trancado,2012.1,5
16192,179120898,14123100,ENGENHARIA ELETRICA,2014.1,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Trancado,2012.1,5
16196,466729581,14123100,ENGENHARIA ELETRICA,2014.1,1404140,LAB. CIRCUITOS ELETRICOS II,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.2,Aprovado,2012.1,5
16197,466729581,14123100,ENGENHARIA ELETRICA,2014.1,1114109,PROCESSOS ESTOCASTICOS,4,UNID. ACAD. DE ESTATISTICA,9.7,Aprovado,2012.1,5
16199,466729581,14123100,ENGENHARIA ELETRICA,2014.1,1404138,CIRCUITOS ELETRICOS II,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8,Aprovado,2012.1,5
16200,466729581,14123100,ENGENHARIA ELETRICA,2014.1,1404144,DISPOSITIVOS ELETRONICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,7.8,Aprovado,2012.1,5
16203,466729581,14123100,ENGENHARIA ELETRICA,2014.1,1404147,LAB. DISPOSITIVOS ELETRONICOS,1,UNID. ACAD. DE ENGENHARIA ELETRICA,8.7,Aprovado,2012.1,5
16206,466729581,14123100,ENGENHARIA ELETRICA,2014.1,1404160,ANALISE DE SINAIS E SISTEMAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,9.4,Aprovado,2012.1,5
16207,466729581,14123100,ENGENHARIA ELETRICA,2014.1,1106058,INTRODUCAO A CIENCIA DOS MATERIAIS,4,UNID. ACAD. DE ENGENHARIA DE MATERIAIS,8.6,Aprovado,2012.1,5
16208,466729581,14123100,ENGENHARIA ELETRICA,2014.1,1404143,ONDAS E LINHAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.8,Aprovado,2012.1,5
16212,991802036,14123100,ENGENHARIA ELETRICA,2014.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.9,Aprovado,2012.1,5
16213,991802036,14123100,ENGENHARIA ELETRICA,2014.1,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,0,Reprovado por Falta,2012.1,5
16214,991802036,14123100,ENGENHARIA ELETRICA,2014.1,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7,Aprovado,2012.1,5
16215,991802036,14123100,ENGENHARIA ELETRICA,2014.1,1109108,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,5.9,Aprovado,2012.1,5
16217,991802036,14123100,ENGENHARIA ELETRICA,2014.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,8.5,Aprovado,2012.1,5
16219,991802036,14123100,ENGENHARIA ELETRICA,2014.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,4.4,Reprovado,2012.1,5
16220,991802036,14123100,ENGENHARIA ELETRICA,2014.1,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,2.7,Reprovado,2012.1,5
16225,516874492,14123100,ENGENHARIA ELETRICA,2014.1,1305212,SOCIOLOGIA INDUSTRIAL,3,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,9.5,Aprovado,2012.1,5
16228,516874492,14123100,ENGENHARIA ELETRICA,2014.1,1404163,CIRCUITOS LOGICOS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,9.5,Aprovado,2012.1,5
16231,516874492,14123100,ENGENHARIA ELETRICA,2014.1,1109053,CALCULO DIFERENCIAL E INTEGRAL II,4,UNID. ACAD. DE MATEMATICA,1,Reprovado,2012.1,5
16234,516874492,14123100,ENGENHARIA ELETRICA,2014.1,1109049,ALGEBRA LINEAR I,4,UNID. ACAD. DE MATEMATICA,0,Reprovado por Falta,2012.1,5
16235,516874492,14123100,ENGENHARIA ELETRICA,2014.1,1303021,ECONOMIA,4,UNID. ACAD. DE ECONOMIA E FINANCAS,5.9,Aprovado,2012.1,5
16243,567019402,14123100,ENGENHARIA ELETRICA,2014.1,1109108,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,5,Aprovado,2012.1,5
16245,567019402,14123100,ENGENHARIA ELETRICA,2014.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.9,Aprovado,2012.1,5
16247,567019402,14123100,ENGENHARIA ELETRICA,2014.1,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,6.3,Aprovado,2012.1,5
16248,567019402,14123100,ENGENHARIA ELETRICA,2014.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5,Aprovado,2012.1,5
16249,567019402,14123100,ENGENHARIA ELETRICA,2014.1,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5.7,Aprovado,2012.1,5
16252,567019402,14123100,ENGENHARIA ELETRICA,2014.1,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.3,Aprovado,2012.1,5
16256,567019402,14123100,ENGENHARIA ELETRICA,2014.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7.6,Aprovado,2012.1,5
16266,854628086,14123100,ENGENHARIA ELETRICA,2014.1,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5.4,Aprovado,2012.1,5
16267,854628086,14123100,ENGENHARIA ELETRICA,2014.1,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7,Aprovado,2012.1,5
16268,854628086,14123100,ENGENHARIA ELETRICA,2014.1,1109108,VARIAVEIS COMPLEXAS,4,UNID. ACAD. DE MATEMATICA,3.7,Reprovado,2012.1,5
16272,854628086,14123100,ENGENHARIA ELETRICA,2014.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7,Aprovado,2012.1,5
16273,854628086,14123100,ENGENHARIA ELETRICA,2014.1,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,7.3,Aprovado,2012.1,5
16274,854628086,14123100,ENGENHARIA ELETRICA,2014.1,1114107,PROBABILIDADE E ESTATISTICA,4,UNID. ACAD. DE ESTATISTICA,5,Aprovado,2012.1,5
16275,854628086,14123100,ENGENHARIA ELETRICA,2014.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7,Aprovado,2012.1,5
16278,854628086,14123100,ENGENHARIA ELETRICA,2014.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,5,Aprovado,2012.1,5
16279,379700541,14123100,ENGENHARIA ELETRICA,2014.1,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,7.8,Aprovado,2012.1,5
16280,379700541,14123100,ENGENHARIA ELETRICA,2014.1,1114107,PROBABILIDADE E ESTATISTICA,4,UNID. ACAD. DE ESTATISTICA,6.3,Aprovado,2012.1,5
16282,379700541,14123100,ENGENHARIA ELETRICA,2014.1,1404143,ONDAS E LINHAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,NA,Trancado,2012.1,5
16285,379700541,14123100,ENGENHARIA ELETRICA,2014.1,1305036,INSTITUICOES DO DIREITO,3,UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA,9.7,Aprovado,2012.1,5
16286,379700541,14123100,ENGENHARIA ELETRICA,2014.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,8.1,Aprovado,2012.1,5
16289,379700541,14123100,ENGENHARIA ELETRICA,2014.1,1301014,ADMINISTRACAO,4,UNID. ACAD. DE ADMINISTRACAO E CONTABILIDADE,9,Aprovado,2012.1,5
16292,142236769,14123100,ENGENHARIA ELETRICA,2014.1,1404141,ELETROMAGNETISMO,4,UNID. ACAD. DE ENGENHARIA ELETRICA,4.8,Reprovado,2012.1,5
16298,142236769,14123100,ENGENHARIA ELETRICA,2014.1,1411075,CALCULO NUMERICO,4,UNID. ACAD. DE SISTEMAS E COMPUTACAO,7,Aprovado,2012.1,5
16299,142236769,14123100,ENGENHARIA ELETRICA,2014.1,1404142,LAB. ELETROMAGNETISMO,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7,Aprovado,2012.1,5
16300,142236769,14123100,ENGENHARIA ELETRICA,2014.1,1108029,MECANICA GERAL II,4,UNID. ACAD. DE FISICA,6.8,Aprovado,2012.1,5
16301,142236769,14123100,ENGENHARIA ELETRICA,2014.1,1404139,LAB. CIRCUITOS ELETRICOS I,1,UNID. ACAD. DE ENGENHARIA ELETRICA,7.6,Aprovado,2012.1,5
16302,142236769,14123100,ENGENHARIA ELETRICA,2014.1,1114107,PROBABILIDADE E ESTATISTICA,4,UNID. ACAD. DE ESTATISTICA,6.6,Aprovado,2012.1,5
16304,142236769,14123100,ENGENHARIA ELETRICA,2014.1,1404137,CIRCUITOS ELETRICOS I,4,UNID. ACAD. DE ENGENHARIA ELETRICA,2.9,Reprovado,2012.1,5
16315,429845437,14123100,ENGENHARIA ELETRICA,2014.1,1404160,ANALISE DE SINAIS E SISTEMAS,4,UNID. ACAD. DE ENGENHARIA ELETRICA,6.1,Aprovado,2012.1,5
